MATNR,QUANTITY,WADAT_IST,CHANGED_FROM,CHANGED_TO,KEY,WERKS,SOURCE_TYPE,ALL_PRODUCTION_PLANT,OPTIMAL_SOURCE_LOCATION,CHARG,VGBEL,DD_FLAG,EINDT,vdatu,REFERENCE,DPG,matkl
6485,40.0,2025-04-08,DE02,0029146305,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21805605,NO,,2025-04-08,1001031348863900015,ADE0000049,5011204
18694,56.0,2025-04-08,DE02,0029146305,Customer Movement,NL02,Single,NL02,DE05,GENERIC,21805605,NO,,2025-04-08,1001031348863900016,ADE0000049,5011214
18695,56.0,2025-04-08,DE02,0029146305,Customer Movement,NL02,Single,NL02,DE05,GENERIC,21805605,NO,,2025-04-08,1001031348863900011,ADE0000049,5011226
60623,48.0,2025-04-07,DE02,0029146299,Customer Movement,DE08,Single,DE08,DE02,GENERIC,21804328,NO,,2025-04-08,1001031350095900005,ADE0000049,5011218
5688,40.0,2025-04-07,DE05,0029146035,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21809483,NO,,2025-04-08,1001031354390900007,ADE0000066,5011201
91568,40.0,2025-04-07,DE05,0029146035,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21809483,NO,,2025-04-08,1001031354390900004,ADE0000066,5011204
108044,40.0,2025-04-07,DE05,0029146035,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21809483,NO,,2025-04-08,1001031354390900005,ADE0000066,5011219
5712,80.0,2025-04-07,DE05,0029146035,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21809483,NO,,2025-04-08,1001031354390900006,ADE0000066,5011204
6368,120.0,2025-04-07,DE05,0029595716,Customer Movement,DE05,Single,DE05,DE05,GENERIC,21803114,NO,,2025-04-08,1001031346017900002,ADE0000050,5011225
6365,1120.0,2025-04-07,DE05,0029595716,Customer Movement,DE05,Single,DE05,DE05,GENERIC,21803114,NO,,2025-04-08,1001031346017900001,ADE0000050,5011225
60623,48.0,2025-04-07,DE02,0029143191,Customer Movement,DE08,Single,DE08,DE11,GENERIC,21808449,NO,,2025-04-08,1001031350176900005,ADE0000079,5011218
18693,56.0,2025-04-07,DE02,0029143191,Customer Movement,NL02,Single,NL02,DE11,GENERIC,21808449,NO,,2025-04-08,1001031350176900010,ADE0000079,5011201
93181,80.0,2025-04-07,DE02,0029143131,Customer Movement,DE08,Single,DE08,,GENERIC,21808993,NO,,2025-04-08,1001031354145900007,ADE0000095,5011201
6365,120.0,2025-04-09,DE11,0029144162,Customer Movement,DE05,Single,DE05,DE05,GENERIC,21806174,NO,,2025-04-08,1001031350871900001,ADE0000087,5011225
32435,1240.0,2025-04-08,DE08,0029292703,Customer Movement,DE08,Single,DE08,DE08,GENERIC,21809474,NO,,2025-04-08,1001031354599900001,ADE0000078,5011201
6086,80.0,2025-04-08,DE08,0029973868,Customer Movement,DE08,Single,DE08,DE08,GENERIC,21805106,NO,,2025-04-08,1001031348536900003,ADE0000083,5011201
5770,6.0,2025-04-07,DE02,0029144368,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21803806,NO,,2025-04-07,1001031346035900003,ADE0000078,5011201
5789,40.0,2025-04-07,DE02,0029144368,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21803806,NO,,2025-04-07,1001031346035900009,ADE0000078,5011201
5687,280.0,2025-04-07,DE02,0029144368,Customer Movement,DE02,Single,"DE02,DE05,DE08",DE08,GENERIC,21803806,YES,,2025-04-07,1001031346035900008,ADE0000078,5011201
5712,80.0,2025-04-07,DE02,0029144368,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21803806,NO,,2025-04-07,1001031346035900006,ADE0000078,5011204
5732,126.0,2025-04-07,DE02,0029144368,Customer Movement,DE02,Single,"DE02,DE06",DE02,GENERIC,21803806,NO,,2025-04-07,1001031346035900002,ADE0000078,5011201
5724,40.0,2025-04-07,DE02,0029144368,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21803806,NO,,2025-04-07,1001031346035900007,ADE0000078,5011201
31523,40.0,2025-04-07,DE06,0029143103,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21807843,NO,,2025-04-08,1001031350183900008,ADE0000042,5011204
47035,40.0,2025-04-07,DE06,0029143103,Customer Movement,DE06,Single,DE06,DE05,GENERIC,21807843,YES,,2025-04-08,1001031350183900009,ADE0000042,5011219
81623,120.0,2025-04-07,DE06,0029143103,Customer Movement,DE06,Single,DE06,DE05,GENERIC,21807843,YES,,2025-04-08,1001031350183900003,ADE0000042,5011204
73296,480.0,2025-04-07,DE06,0029143103,Customer Movement,DE06,Single,DE06,DE05,GENERIC,21807843,YES,,2025-04-08,1001031350183900001,ADE0000042,5011226
6485,80.0,2025-04-07,DE06,0029143103,Customer Movement,DE06,Single,DE06,DE05,GENERIC,21807843,YES,,2025-04-08,1001031350183900005,ADE0000042,5011204
6491,80.0,2025-04-07,DE06,0029143103,Customer Movement,DE06,Single,DE06,DE05,GENERIC,21807843,YES,,2025-04-08,1001031350183900004,ADE0000042,5011214
3493,400.0,2025-04-07,DE06,0029143103,Customer Movement,DE06,Single,"DE05,DE06",DE05,GENERIC,21807843,YES,,2025-04-08,1001031350183900002,ADE0000042,5011214
3493,1240.0,2025-04-07,DE06,0029551156,Customer Movement,DE06,Single,"DE05,DE06",DE06,GENERIC,21802360,NO,,2025-04-08,1001031344971900001,ADE0000049,5011214
84777,18.0,2025-04-08,DE05,0029145018,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21806027,NO,,2025-04-08,1001031352247900003,ADE0000050,5011218
91568,40.0,2025-04-08,DE05,0029145018,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21806027,NO,,2025-04-08,1001031352247900007,ADE0000050,5011204
6085,800.0,2025-04-08,DE08,0040148720,Customer Movement,DE08,Single,DE08,DE08,GENERIC,21808868,NO,,2025-04-08,1001031351590900003,ADE0000044,5011201
6028,24.0,2025-04-08,DE08,0040148720,Customer Movement,DE08,Single,DE08,DE08,GENERIC,21808868,NO,,2025-04-08,1001031351590900001,ADE0000044,5011201
32435,480.0,2025-04-08,DE08,0040148720,Customer Movement,DE08,Single,DE08,DE08,GENERIC,21808868,NO,,2025-04-08,1001031351590900002,ADE0000044,5011201
31604,64.0,2025-04-07,DE05,0029145127,Customer Movement,DE05,Single,DE05,DE05,GENERIC,21802062,NO,,2025-04-08,1001031344953900010,ADE0000055,5011206
20812,432.0,2025-04-04,DE02,0029292688,Customer Movement,DE02,Single,"DE02,DE06",DE02,GENERIC,21797614,NO,,2025-04-08,1001031340313900001,ADE0000092,5011201
84863,198.0,2025-04-04,DE02,0029295764,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21798794,NO,,2025-04-08,1001031339439900002,ADE0000060,5011218
20812,288.0,2025-04-04,DE02,0029295764,Customer Movement,DE02,Single,"DE02,DE06",DE13,GENERIC,21798794,YES,,2025-04-08,1001031339439900001,ADE0000060,5011201
18690,56.0,2025-04-08,DE02,0029146305,Customer Movement,NL02,Single,NL02,DE05,GENERIC,21805605,NO,,2025-04-08,1001031348863900006,ADE0000049,5011201
55925,8.0,2025-04-08,DE13,0029241707,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21813292,NO,,2025-04-08,1001031359767000090,ADE0000072,5011218
79078,144.0,,DE02,0040102717,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21806132,NO,,2025-04-08,1001031351229900001,ADE0000060,5011226
79078,144.0,2025-04-07,DE02,0029750473,Customer Movement,DE06,Single,DE06,DE13,GENERIC,21806139,NO,,2025-04-08,1001031351233900001,ADE0000073,5011226
84863,99.0,2025-04-07,DE02,0029295839,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21805633,NO,,2025-04-08,1001031349407900002,ADE0000057,5011218
20812,648.0,2025-04-07,DE02,0029295839,Customer Movement,DE02,Single,"DE02,DE06",DE02,GENERIC,21805633,NO,,2025-04-08,1001031349407900001,ADE0000057,5011201
6485,2.0,2025-04-08,DE13,0040130143,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21813995,NO,,2025-04-08,1001031359788000010,ADE0000072,5011204
6485,8.0,2025-04-08,DE13,0029241495,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21813314,NO,,2025-04-08,1001031359770000010,ADE0000072,5011204
6485,10.0,2025-04-08,DE13,0029241707,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21813292,NO,,2025-04-08,1001031359767000130,ADE0000072,5011204
51425,1.0,2025-04-08,DE13,0029276559,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21814976,NO,,2025-04-08,1001031361429000150,ADE0000072,5011218
21417,6.0,2025-04-08,DE13,0029241707,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21813292,NO,,2025-04-08,1001031359767000030,ADE0000072,5011221
3493,1.0,2025-04-08,DE13,0040128911,Customer Movement,DE06,Single,"DE05,DE06",DE06,GENERIC,21814778,NO,,2025-04-08,1001031361015000190,ADE0000072,5011214
3493,2.0,2025-04-08,DE13,0040128901,Customer Movement,DE06,Single,"DE05,DE06",DE06,GENERIC,21812615,NO,,2025-04-08,1001031357968000310,ADE0000072,5011214
3493,5.0,2025-04-08,DE13,0040125654,Customer Movement,DE06,Single,"DE05,DE06",DE06,GENERIC,21815490,NO,,2025-04-08,1001031362097000050,ADE0000072,5011214
3493,7.0,2025-04-08,DE13,0029241875,Customer Movement,DE06,Single,"DE05,DE06",DE06,GENERIC,21815465,NO,,2025-04-08,1001031361385000030,ADE0000072,5011214
3493,1.0,2025-04-08,DE13,0040128920,Customer Movement,DE06,Single,"DE05,DE06",DE06,GENERIC,21812971,NO,,2025-04-08,1001031357973000130,ADE0000072,5011214
3493,1.0,2025-04-08,DE13,0040128925,Customer Movement,DE06,Single,"DE05,DE06",DE06,GENERIC,21813180,NO,,2025-04-08,1001031357980000070,ADE0000072,5011214
3493,3.0,2025-04-08,DE13,0029240892,Customer Movement,DE06,Single,"DE05,DE06",DE06,GENERIC,21815014,NO,,2025-04-08,1001031361414000070,ADE0000072,5011214
21430,1.0,2025-04-08,DE13,0029240428,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21813897,NO,,2025-04-08,1001031359783000010,ADE0000072,5011226
6532,1240.0,2025-04-07,DE06,0029290670,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21801628,NO,,2025-04-08,1001031344708900001,ADE0000066,5011226
66100,4.0,2025-04-04,DE02,0029839428,Customer Movement,,Single,DE48,DE02,GENERIC,21801606,NO,,2025-04-08,1001031343844900004,ADE0000042,5011220
54437,4.0,2025-04-04,DE02,0029839428,Customer Movement,,Single,DE48,DE02,GENERIC,21801606,NO,,2025-04-08,1001031343844900003,ADE0000042,5011218
5721,1360.0,2025-04-07,DE10,0029143048,Customer Movement,DE02,Single,"DE02,DE05",DE02,GENERIC,21801649,NO,,2025-04-08,1001031342880900001,ADE0000095,5011201
64393,48.0,2025-04-07,DE02,0029145426,Customer Movement,DE05,Single,DE05,DE05,GENERIC,21809484,NO,,2025-04-08,1001031355705900001,ADE0000073,5011206
5691,200.0,2025-04-08,DE11,0029144571,Customer Movement,DE02,Single,"DE02,DE05",DE02,GENERIC,21805784,NO,,2025-04-08,1001031350864900006,ADE0000087,5011201
5689,80.0,2025-04-08,DE11,0029144571,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21805784,NO,,2025-04-08,1001031350864900002,ADE0000087,5011220
5712,160.0,2025-04-08,DE11,0029144711,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21809009,NO,,2025-04-08,1001031353737900002,ADE0000079,5011204
6485,40.0,2025-04-08,DE11,0029144711,Customer Movement,DE06,Single,DE06,DE11,GENERIC,21809009,NO,,2025-04-08,1001031353737900012,ADE0000079,5011204
6485,40.0,2025-04-08,DE11,0029143233,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21806540,NO,,2025-04-08,1001031350870900003,ADE0000087,5011204
6028,12.0,2025-04-08,DE11,0029144571,Customer Movement,DE08,Single,DE08,DE08,GENERIC,21805784,NO,,2025-04-08,1001031350864900014,ADE0000087,5011201
6029,36.0,2025-04-08,DE11,0029144571,Customer Movement,DE08,Single,DE08,DE08,GENERIC,21805784,NO,,2025-04-08,1001031350864900013,ADE0000087,5011201
6029,12.0,2025-04-08,DE11,0029143233,Customer Movement,DE08,Single,DE08,DE08,GENERIC,21806540,NO,,2025-04-08,1001031350870900006,ADE0000087,5011201
78564,40.0,2025-04-08,DE11,0029144571,Customer Movement,DE08,Single,DE08,DE08,GENERIC,21805784,NO,,2025-04-08,1001031350864900008,ADE0000087,5011218
78564,40.0,2025-04-08,DE11,0029143233,Customer Movement,DE08,Single,DE08,DE08,GENERIC,21806540,NO,,2025-04-08,1001031350870900007,ADE0000087,5011218
21412,18.0,2025-04-08,DE11,0029144571,Customer Movement,DE06,Single,DE06,DE13,GENERIC,21805784,NO,,2025-04-08,1001031350864900010,ADE0000087,5011214
21412,12.0,2025-04-08,DE11,0029143233,Customer Movement,DE06,Single,DE06,DE13,GENERIC,21806540,NO,,2025-04-08,1001031350870900004,ADE0000087,5011214
32098,6.0,2025-04-08,DE11,0029143233,Customer Movement,DE08,Single,DE08,DE08,GENERIC,21806540,NO,,2025-04-08,1001031350870900005,ADE0000087,5011221
32098,6.0,2025-04-08,DE11,0029144571,Customer Movement,DE08,Single,DE08,DE08,GENERIC,21805784,NO,,2025-04-08,1001031350864900015,ADE0000087,5011221
73296,40.0,2025-04-08,DE11,0029144571,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21805784,NO,,2025-04-08,1001031350864900019,ADE0000087,5011226
73296,200.0,2025-04-08,DE11,0029144711,Customer Movement,DE06,Single,DE06,DE11,GENERIC,21809009,NO,,2025-04-08,1001031353737900013,ADE0000079,5011226
73296,1040.0,2025-04-09,DE11,0029144162,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21806174,NO,,2025-04-08,1001031350871900002,ADE0000087,5011226
21427,36.0,2025-04-08,DE11,0029144571,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21805784,NO,,2025-04-08,1001031350864900018,ADE0000087,5011226
21389,18.0,2025-04-08,DE11,0029144571,Customer Movement,DE06,Single,DE06,DE13,GENERIC,21805784,NO,,2025-04-08,1001031350864900017,ADE0000087,5011226
21389,102.0,2025-04-08,DE11,0029143233,Customer Movement,DE06,Single,DE06,DE13,GENERIC,21806540,NO,,2025-04-08,1001031350870900002,ADE0000087,5011226
81623,40.0,2025-04-08,DE05,0029142957,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21808618,NO,,2025-04-08,1001031353750900001,ADE0000050,5011204
17571,1000.0,2025-04-09,NL02,0029117310,Customer Movement,NL02,Single,NL02,NL02,GENERIC,21804381,NO,,2025-04-08,1001031360402000010,ANL0000013,5011201
17571,500.0,2025-04-09,NL02,0029114039,Customer Movement,NL02,Single,NL02,NL02,GENERIC,21810955,NO,,2025-04-08,1001031358228000010,ANL0000009,5011201
6365,240.0,2025-04-08,DE05,0029728010,Customer Movement,DE05,Single,DE05,DE05,GENERIC,21778246,NO,,2025-04-08,1001031323093900003,ADE0000052,5011225
6365,600.0,2025-04-08,DE05,0029728010,Customer Movement,DE05,Single,DE05,DE05,GENERIC,21778963,NO,,2025-04-08,1001031324299900001,ADE0000052,5011225
6365,200.0,2025-04-08,DE05,0029728010,Customer Movement,DE05,Single,DE05,DE05,GENERIC,21778441,NO,,2025-04-08,1001031323094900002,ADE0000052,5011225
6365,480.0,2025-04-08,DE05,0029728010,Customer Movement,DE05,Single,DE05,DE05,GENERIC,21778962,NO,,2025-04-08,1001031324298900001,ADE0000052,5011225
17571,8.0,2025-04-07,NL02,0029677786,Customer Movement,NL02,Single,NL02,NL02,GENERIC,21792784,NO,,2025-04-08,1001031361133000010,ANL0000006,5011201
5723,120.0,2025-04-08,DE05,0029728010,Customer Movement,DE05,Single,"DE02,DE05",DE05,GENERIC,21778246,NO,,2025-04-08,1001031323093900004,ADE0000052,5011201
75776,1001.0,2025-04-08,NL02,0029445210,Customer Movement,NL02,Single,"BE04,NL02",NL02,GENERIC,21792882,NO,,2025-04-07,1001031365111000010,ANL0000009,5011218
5687,120.0,2025-04-08,DE02,0029728010,Customer Movement,DE02,Single,"DE02,DE05,DE08",DE05,GENERIC,21778018,YES,,2025-04-08,1001031323341900002,ADE0000052,5011201
6483,40.0,2025-04-07,DE06,0029144779,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21806845,NO,,2025-04-08,1001031349873900001,ADE0000067,5011214
107548,23.0,2025-04-04,IT12,0029449025,Customer Movement,,Single,,,X100800E0Z,21803878,NO,,2025-04-07,1001031348836900004,AIT0000010,5011201
7600137,3.0,2025-04-08,DE13,0029241875,Customer Movement,,Single,,,GENERIC,21815465,NO,,2025-04-08,1001031361385000090,ADE0000072,5010102
7600137,3.0,2025-04-08,DE13,0040128911,Customer Movement,,Single,,,GENERIC,21814778,NO,,2025-04-08,1001031361015000090,ADE0000072,5010102
7600137,3.0,2025-04-08,DE13,0040125681,Customer Movement,,Single,,,GENERIC,21812755,NO,,2025-04-08,1001031360346000110,ADE0000072,5010102
7600073,16.0,2025-04-08,DE13,0040126159,Customer Movement,,Single,,,GENERIC,21809193,NO,,2025-04-08,1001031357951000270,ADE0000072,5011226
7600073,5.0,2025-04-08,DE13,0040126510,Customer Movement,,Single,,,GENERIC,21813596,NO,,2025-04-08,1001031359777000030,ADE0000072,5011226
7600073,4.0,2025-04-08,DE13,0040125681,Customer Movement,,Single,,,GENERIC,21812755,NO,,2025-04-08,1001031360346900002,ADE0000072,5011226
7600073,14.0,2025-04-08,DE13,0040125681,Customer Movement,,Single,,,GENERIC,21812755,NO,,2025-04-08,1001031360346900001,ADE0000072,5011226
7600157,2.0,2025-04-08,DE13,0040125765,Customer Movement,,Single,,,GENERIC,21814628,NO,,2025-04-08,1001031361013000090,ADE0000072,5010102
7600942,1.0,2025-04-08,DE13,0040126510,Customer Movement,,Single,,,GENERIC,21813596,NO,,2025-04-08,1001031359777000070,ADE0000072,5011217
7600003,5.0,2025-04-08,DE13,0040128882,Customer Movement,,Single,,,GENERIC,21811957,NO,,2025-04-08,1001031357959000090,ADE0000072,5010201
7600003,80.0,2025-04-08,DE13,0040130550,Customer Movement,,Single,,,GENERIC,21812346,NO,,2025-04-08,1001031357962000030,ADE0000072,5010201
7600701,2.0,2025-04-08,DE13,0040128901,Customer Movement,,Single,,,GENERIC,21812615,NO,,2025-04-08,1001031357968000290,ADE0000072,5011201
7600172,1.0,2025-04-08,DE13,0040125681,Customer Movement,,Single,,,GENERIC,21812755,NO,,2025-04-08,1001031360346000050,ADE0000072,5011220
7600759,6.0,2025-04-08,DE13,0029241707,Customer Movement,,Single,,,GENERIC,21813292,NO,,2025-04-08,1001031359767000530,ADE0000072,5010101
7600172,2.0,2025-04-08,DE13,0040128943,Customer Movement,,Single,,,GENERIC,21812896,NO,,2025-04-08,1001031360349000010,ADE0000072,5011220
7600108,1.0,2025-04-08,DE13,0029241495,Customer Movement,,Single,,,GENERIC,21813314,NO,,2025-04-08,1001031359770000090,ADE0000072,50101
7600172,2.0,2025-04-08,DE13,0040128920,Customer Movement,,Single,,,GENERIC,21812971,NO,,2025-04-08,1001031357973000090,ADE0000072,5011220
7600570,10.0,2025-04-08,DE13,0029276559,Customer Movement,,Single,,,GENERIC,21814976,NO,,2025-04-08,1001031361429000270,ADE0000072,5010201
51038,7.0,2025-04-07,JP04,0040140159,Customer Movement,,Single,,,20250918,21812289,NO,,2025-04-08,1001031356612900001,,5011201
7600003,2.0,2025-04-08,DE13,0040125983,Customer Movement,,Single,,,GENERIC,21812976,NO,,2025-04-08,1001031357974000050,ADE0000072,5010201
7600003,10.0,2025-04-08,DE13,0040126083,Customer Movement,,Single,,,GENERIC,21810211,NO,,2025-04-08,1001031357956000050,ADE0000072,5010201
7600073,24.0,2025-04-08,DE13,0040125682,Customer Movement,,Single,,,GENERIC,21813181,NO,,2025-04-08,1001031357981900001,ADE0000072,5011226
7600073,1.0,2025-04-08,DE13,0040125682,Customer Movement,,Single,,,GENERIC,21813181,NO,,2025-04-08,1001031357981900002,ADE0000072,5011226
7600016,5.0,2025-04-08,DE13,0029241707,Customer Movement,,Single,,,GENERIC,21813292,NO,,2025-04-08,1001031359767000270,ADE0000072,5010102
7600472,2.0,2025-04-08,DE13,0040128901,Customer Movement,,Single,,,GENERIC,21812615,NO,,2025-04-08,1001031357968000110,ADE0000072,5011217
7598541,3.0,2025-04-08,BE11,0029059388,Customer Movement,,Single,,,GENERIC,21812974,NO,,2025-04-08,1001031359078900003,ABE0000035,5011206
7600133,5.0,2025-04-08,DE13,0040128882,Customer Movement,,Single,,,GENERIC,21811957,NO,,2025-04-08,1001031357959000150,ADE0000072,5010102
51038,3.0,2025-04-07,JP02,0029794065,Customer Movement,,Single,,,20250918,21808591,NO,,2025-04-08,1001031352737000010,,5011201
7600594,10.0,2025-04-08,DE13,0040125654,Customer Movement,,Single,,,GENERIC,21815490,NO,,2025-04-08,1001031362097000150,ADE0000072,5010109
7600133,1.0,2025-04-08,DE13,0040126159,Customer Movement,,Single,,,GENERIC,21809193,NO,,2025-04-08,1001031357951000010,ADE0000072,5010102
7604958,10.0,2025-04-08,DE13,0029241707,Customer Movement,,Single,,,GENERIC,21812657,NO,,2025-04-08,1001031361394000010,ADE0000072,50103
7604958,2.0,2025-04-08,DE13,0029241707,Customer Movement,,Single,,,GENERIC,21814563,NO,,2025-04-08,1001031366212000010,ADE0000072,50103
7604958,20.0,2025-04-08,DE13,0029241707,Customer Movement,,Single,,,GENERIC,21814563,NO,,2025-04-08,1001031362096000010,ADE0000072,50103
7515805,1.0,2025-04-08,BE11,0029060412,Customer Movement,,Single,,,GENERIC,21807390,NO,,2025-04-08,1001031359074900019,ABE0000035,5010101
69490,1.0,2025-04-08,BE11,0029059262,Customer Movement,BE04,Single,BE04,BE11,GENERIC,21813198,NO,,2025-04-08,1001031359082900002,ABE0000035,5011204
69490,3.0,2025-04-08,BE11,0040151646,Customer Movement,BE04,Single,BE04,BE11,GENERIC,21813023,NO,,2025-04-08,1001031359083900002,ABE0000035,5011204
7599951,1.0,2025-04-08,DE13,0029241875,Customer Movement,,Single,,,GENERIC,21815465,NO,,2025-04-08,1001031361385000230,ADE0000072,5010202
7600133,1.0,2025-04-08,DE13,0040125682,Customer Movement,,Single,,,GENERIC,21813181,NO,,2025-04-08,1001031357981000330,ADE0000072,5010102
7600243,2.0,2025-04-08,DE13,0040128901,Customer Movement,,Single,,,GENERIC,21812615,NO,,2025-04-08,1001031357968000350,ADE0000072,5010201
7515108,2.0,2025-04-08,BE11,0040151646,Customer Movement,,Single,,,GENERIC,21813023,NO,,2025-04-08,1001031359083900003,ABE0000035,5011210
7565632,1.0,2025-04-08,BE11,0029060412,Customer Movement,,Single,,,GENERIC,21807390,NO,,2025-04-08,1001031359074900005,ABE0000035,5010105
7600155,2.0,2025-04-08,DE13,0040125999,Customer Movement,,Single,,,GENERIC,21809192,NO,,2025-04-08,1001031357950000110,ADE0000072,5010102
7600595,2.0,2025-04-08,DE13,0029241707,Customer Movement,,Single,,,GENERIC,21813292,NO,,2025-04-08,1001031359767000470,ADE0000072,5010103
7554210,1.0,2025-04-08,BE11,0040151646,Customer Movement,,Single,,,GENERIC,21813071,NO,,2025-04-08,1001031359075900008,ABE0000035,5010301
7600243,1.0,2025-04-08,DE13,0040128882,Customer Movement,,Single,,,GENERIC,21811957,NO,,2025-04-08,1001031357959000030,ADE0000072,5010201
7600199,1.0,2025-04-08,DE13,0040128943,Customer Movement,,Single,,,GENERIC,21812896,NO,,2025-04-08,1001031360349000050,ADE0000072,50101
7600199,1.0,2025-04-08,DE13,0040125682,Customer Movement,,Single,,,GENERIC,21813181,NO,,2025-04-08,1001031357981000170,ADE0000072,50101
7600199,1.0,2025-04-08,DE13,0040128882,Customer Movement,,Single,,,GENERIC,21811957,NO,,2025-04-08,1001031357959000210,ADE0000072,50101
47303,432.0,2025-04-07,DE06,0029705561,Customer Movement,DE06,Single,DE06,DE13,GENERIC,21802312,YES,,2025-04-08,1001031344747900001,ADE0000062,5011214
5687,320.0,2025-04-04,DE05,0029146133,Customer Movement,DE05,Single,"DE02,DE05,DE08",DE11,GENERIC,21809777,YES,,2025-04-08,1001031354506900001,ADE0000066,5011201
5721,760.0,2025-04-04,DE05,0029146133,Customer Movement,DE05,Single,"DE02,DE05",DE02,GENERIC,21809777,YES,,2025-04-08,1001031354506900002,ADE0000066,5011201
88363,96.0,2025-04-08,DE13,0040018478,Customer Movement,DE05,Single,DE05,DE13,GENERIC,21761830,NO,,2025-03-24,1001031293593000070,ADE0000072,5011218
6052,240.0,2025-04-08,DE08,0029143509,Customer Movement,DE08,Single,DE08,DE08,GENERIC,21807332,NO,,2025-04-08,1001031355493900001,ADE0000083,5011223
32435,960.0,2025-04-08,DE08,0029143509,Customer Movement,DE08,Single,DE08,DE08,GENERIC,21807332,NO,,2025-04-08,1001031355493900002,ADE0000083,5011201
6029,12.0,2025-04-08,DE08,0029143509,Customer Movement,DE08,Single,DE08,DE08,GENERIC,21807332,NO,,2025-04-08,1001031355493900003,ADE0000083,5011201
47303,72.0,2025-04-07,DE02,0029145253,Customer Movement,DE06,Single,DE06,DE06,GENERIC,21801825,NO,,2025-04-08,1001031345016900001,ADE0000072,5011214
6368,40.0,2025-04-08,DE02,0029145368,Customer Movement,DE05,Single,DE05,DE05,GENERIC,21806085,NO,,2025-04-08,1001031348251900006,ADE0000042,5011225
6354,18.0,2025-04-08,DE02,0029145368,Customer Movement,DE05,Single,DE05,DE05,GENERIC,21806085,NO,,2025-04-08,1001031348251900007,ADE0000042,5011225
88363,32.0,2025-04-08,DE02,0029146305,Customer Movement,DE05,Single,DE05,DE05,GENERIC,21805605,NO,,2025-04-08,1001031348863900009,ADE0000049,5011218
31604,32.0,2025-04-08,DE02,0029146305,Customer Movement,DE05,Single,DE05,DE02,GENERIC,21805605,NO,,2025-04-08,1001031348863900010,ADE0000049,5011206
5770,18.0,2025-04-08,DE11,0029144571,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21805784,NO,,2025-04-08,1001031350864900012,ADE0000087,5011201
5711,80.0,2025-04-08,DE11,0029144571,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21805784,NO,,2025-04-08,1001031350864900001,ADE0000087,5011204
5713,40.0,2025-04-08,DE11,0029144711,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21809009,NO,,2025-04-08,1001031353737900001,ADE0000079,5011204
5688,80.0,2025-04-08,DE11,0029144711,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21809009,NO,,2025-04-08,1001031353737900009,ADE0000079,5011201
5731,6.0,2025-04-08,DE11,0029144571,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21805784,NO,,2025-04-08,1001031350864900003,ADE0000087,5011201
5724,0.0,2025-04-08,DE11,0029144711,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21809009,NO,,2025-04-08,1001031353737900005,ADE0000079,5011201
5732,36.0,2025-04-08,DE11,0029144571,Customer Movement,DE02,Single,"DE02,DE06",DE02,GENERIC,21805784,NO,,2025-04-08,1001031350864900004,ADE0000087,5011201
5716,40.0,2025-04-08,DE11,0029144711,Customer Movement,DE02,Single,DE02,DE02,GENERIC,21809009,NO,,2025-04-08,1001031353737900008,ADE0000079,5011220
77748,12.0,2025-04-08,DE11,0029144711,Customer Movement,DE02,Single,"DE02,DE05",DE02,GENERIC,21805742,NO,,2025-04-08,1001031350169900001,ADE0000079,5011220
5723,160.0,2025-04-08,DE11,0029144711,Customer Movement,DE02,Single,"DE02,DE05",DE02,GENERIC,21809009,NO,,2025-04-08,1001031353737900006,ADE0000079,5011201
